loan_id,user_id,amount,created_at,status
4614,8840,66926,2023-12-20,defaulted
4615,7635,36077,2025-03-11,defaulted
4616,8496,109864,2023-10-09,approved
4617,8882,79576,2023-11-07,approved
4618,3640,129839,2024-08-11,closed
4619,6480,162067,2025-01-04,closed
4620,5257,63675,2023-09-23,approved
4621,3825,93886,2024-08-29,approved
4622,9763,85244,2025-01-10,closed
4623,5718,74815,2025-04-08,approved
4624,8495,72292,2023-09-18,closed
4625,3886,169632,2024-04-15,defaulted
4626,8109,124768,2023-07-24,closed
4627,2330,89852,2023-07-27,closed
4628,3218,171912,2024-01-17,approved
4629,4688,34930,2024-07-05,defaulted
4630,6219,42896,2023-10-12,approved
4631,5120,26539,2023-08-07,closed
4632,7149,128135,2024-12-12,approved
4633,5997,21224,2023-12-12,defaulted
4634,3403,41456,2024-07-27,approved
4635,5497,127533,2024-04-02,defaulted
4636,8780,123552,2024-02-22,closed
4637,7410,142770,2025-04-01,closed
4638,339,103111,2024-01-17,approved
4639,3959,160744,2024-11-10,defaulted
4640,4290,125553,2025-03-09,approved
4641,2367,51642,2025-01-15,closed
4642,2858,60250,2024-06-01,closed
4643,2041,157056,2025-03-13,approved
4644,4333,110484,2024-03-23,defaulted
4645,2372,70604,2024-12-20,defaulted
4646,2982,122291,2024-09-03,approved
4647,8214,67175,2023-12-01,closed
4648,6306,123233,2024-10-31,closed
4649,9123,26275,2023-06-30,defaulted
4650,929,189390,2024-09-13,approved
4651,8211,160129,2023-09-10,closed
4652,6230,185696,2023-08-24,approved
4653,7517,86428,2023-11-08,closed
4654,869,97876,2024-10-22,closed
4655,4889,143690,2024-04-10,approved
4656,9920,185951,2023-12-04,closed
4657,7675,152368,2024-07-24,approved
4658,7187,130372,2024-07-20,approved
4659,1588,145348,2024-08-25,closed
4660,7844,170443,2024-07-12,approved
4661,1321,138044,2024-08-08,defaulted
4662,4173,29346,2023-09-24,defaulted
4663,8718,79521,2023-08-16,defaulted
4664,4463,155025,2024-02-03,closed
4665,7272,102437,2023-12-29,approved
4666,9101,143539,2024-01-14,approved
4667,3328,38700,2024-10-27,defaulted
4668,2293,136642,2025-04-28,closed
4669,3603,134956,2023-11-20,defaulted
4670,1050,63945,2024-01-24,closed
4671,6939,165710,2024-07-14,approved
4672,5663,157170,2024-04-08,closed
4673,8649,70874,2024-04-10,approved
4674,2892,141300,2024-12-27,approved
4675,7423,64071,2025-02-23,approved
4676,6002,129712,2023-11-07,closed
4677,9125,114496,2023-08-10,closed
4678,884,154717,2023-09-05,closed
4679,3089,169792,2025-05-22,approved
4680,5232,172594,2025-05-20,closed
4681,4,67247,2024-03-05,defaulted
4682,1481,163245,2024-06-17,closed
4683,7415,122736,2025-05-15,approved
4684,5028,48246,2025-03-02,closed
4685,4941,96883,2023-12-08,approved
4686,3845,169390,2023-10-21,closed
4687,6124,73350,2025-03-09,closed
4688,9162,172952,2024-10-13,closed
4689,3532,160300,2023-10-09,approved
4690,8515,195637,2023-07-05,approved
4691,2315,68845,2023-11-14,approved
4692,8527,195105,2024-07-21,closed
4693,4112,67528,2024-06-16,defaulted
4694,3369,157358,2024-06-28,defaulted
4695,9472,126113,2025-01-07,closed
4696,3604,61863,2023-10-19,approved
4697,7394,172032,2024-07-14,defaulted
4698,6229,29435,2024-11-25,closed
4699,8350,193749,2025-01-10,closed
4700,9208,179300,2024-10-10,closed
4701,4395,138484,2023-12-19,closed
4702,1017,50448,2024-01-24,defaulted
4703,5461,77763,2025-01-29,closed
4704,9775,163603,2023-08-04,approved
4705,8588,74705,2023-12-23,approved
4706,104,81013,2024-10-30,approved
4707,6029,49689,2025-01-29,approved
4708,9813,171315,2024-02-21,closed
4709,1422,124829,2025-05-21,approved
4710,1175,140891,2024-03-30,defaulted
4711,7550,103974,2024-06-13,approved
4712,8760,193023,2024-06-06,approved
4713,820,118768,2023-09-12,approved
4714,7559,180710,2024-02-17,closed
4715,4882,158016,2024-01-31,approved
4716,7398,39724,2024-10-24,approved
4717,1113,197796,2025-01-07,approved
4718,5356,159399,2025-04-16,defaulted
4719,2996,148237,2024-06-02,defaulted
4720,5794,184709,2024-06-29,defaulted
4721,1638,124382,2024-03-20,closed
4722,5295,110573,2023-07-09,approved
4723,4796,39357,2024-06-18,defaulted
4724,8911,158134,2023-12-16,closed
4725,293,163383,2025-03-22,approved
4726,4282,184681,2024-03-09,closed
4727,749,78089,2024-01-31,defaulted
4728,6672,29644,2025-04-29,closed
4729,1627,134605,2023-10-23,closed
4730,6871,72380,2025-03-31,approved
4731,748,188404,2023-07-07,closed
4732,624,181944,2024-07-15,approved
4733,3973,127780,2023-11-08,defaulted
4734,5074,141398,2023-12-14,approved
4735,902,99833,2025-03-18,approved
4736,9331,172359,2025-03-04,defaulted
4737,7356,60890,2025-03-20,approved
4738,4007,133972,2024-02-05,approved
4739,1536,148307,2024-07-02,approved
4740,1578,101140,2024-08-12,closed
4741,6531,122478,2024-08-13,closed
4742,6999,91008,2024-01-03,defaulted
4743,1912,147999,2024-09-10,defaulted
4744,8726,33393,2023-09-19,approved
4745,2677,68306,2024-12-28,approved
4746,6071,92807,2023-09-25,closed
4747,1639,105131,2024-11-06,closed
4748,2431,87020,2024-07-29,approved
4749,2876,114268,2024-07-07,approved
4750,7644,184564,2024-05-26,approved
4751,2422,119390,2024-10-05,approved
4752,4355,110561,2024-01-19,approved
4753,91,56767,2024-03-22,closed
4754,4614,104445,2024-03-20,closed
4755,5050,23918,2024-02-22,closed
4756,9267,181481,2024-12-28,defaulted
4757,5619,108012,2025-05-08,closed
4758,9910,106072,2024-04-16,closed
4759,9386,44201,2024-07-26,approved
4760,7975,125240,2024-06-09,closed
4761,4315,126459,2023-12-29,closed
4762,6153,142914,2024-12-28,closed
4763,6319,183654,2024-01-30,approved
4764,9664,146502,2025-02-05,approved
4765,6058,142378,2024-09-13,closed
4766,6691,67418,2024-11-18,closed
4767,1272,59831,2025-05-17,approved
4768,8312,50654,2024-07-24,defaulted
4769,6743,55160,2023-09-12,defaulted
4770,1553,69818,2023-12-03,approved
4771,3841,113509,2025-01-25,defaulted
4772,377,187235,2024-06-03,closed
4773,3670,152296,2024-08-26,approved
4774,5829,196424,2024-02-12,closed
4775,8867,137566,2024-12-24,approved
4776,6519,159758,2025-03-18,approved
4777,8166,78235,2023-10-04,approved
4778,4535,106616,2025-04-11,closed
4779,2870,102911,2023-07-04,closed
4780,3205,79886,2023-06-23,approved
4781,2564,183253,2024-05-23,defaulted
4782,8965,185854,2024-02-09,closed
4783,7434,198132,2023-08-04,closed
4784,8452,63109,2025-05-11,approved
4785,2878,37948,2024-05-02,defaulted
4786,6713,57667,2025-05-15,closed
4787,4894,50582,2023-08-22,approved
4788,1996,179409,2024-11-23,closed
4789,5210,62362,2023-12-30,approved
4790,3547,43020,2023-08-13,closed
4791,8343,145295,2023-07-21,closed
4792,9758,143963,2024-07-08,closed
4793,3387,101660,2024-03-13,defaulted
4794,3253,99587,2024-11-02,closed
4795,670,38878,2025-04-07,approved
4796,9638,180561,2024-03-29,approved
4797,2024,144042,2024-10-25,closed
4798,4568,151228,2024-05-08,closed
4799,7328,45268,2023-08-17,approved
4800,7950,179029,2023-08-31,closed
4801,5572,91421,2024-04-24,closed
4802,2741,138491,2025-05-09,closed
4803,3515,28619,2023-11-22,closed
4804,8808,199572,2023-10-24,closed
4805,8860,128605,2024-03-31,approved
4806,3084,167020,2024-02-19,closed
4807,3971,41443,2023-12-06,defaulted
4808,8276,94607,2024-11-22,defaulted
4809,4648,147095,2024-07-07,closed
4810,9589,193064,2024-01-05,closed
4811,1410,145721,2023-09-25,closed
4812,6838,59375,2023-08-28,closed
4813,1257,157315,2024-05-02,defaulted
4814,6864,78541,2023-11-25,approved
4815,9790,59012,2025-03-25,approved
4816,5812,152100,2023-10-18,defaulted
4817,9734,31647,2023-12-03,defaulted
4818,276,177669,2024-02-17,defaulted
4819,8763,129366,2025-01-27,approved
4820,8270,174000,2024-07-23,approved
4821,4554,180164,2023-08-19,closed
4822,7408,177484,2024-10-08,approved
4823,1805,148568,2024-08-23,closed
4824,3191,142558,2024-08-13,defaulted
4825,7115,78546,2024-01-11,closed
4826,147,193076,2024-08-12,closed
4827,2391,153814,2024-10-13,closed
4828,9891,65729,2023-07-22,defaulted
4829,1354,168613,2024-04-06,defaulted
4830,3435,166014,2025-05-20,closed
4831,6493,94837,2024-11-27,approved
4832,4095,72028,2024-01-21,defaulted
4833,4711,142381,2025-04-04,defaulted
4834,2336,91630,2024-11-15,approved
4835,5846,116306,2024-11-16,closed
4836,9925,99153,2024-06-20,closed
4837,5667,39541,2024-10-03,closed
4838,394,188313,2024-05-23,closed
4839,6073,46560,2024-04-16,approved
4840,7304,125603,2024-07-19,defaulted
4841,8337,96752,2023-08-16,approved
4842,115,134855,2023-09-14,defaulted
4843,5347,157216,2023-12-02,closed
4844,8159,103163,2024-07-22,closed
4845,2048,114312,2024-06-17,defaulted
4846,7185,85535,2024-07-22,approved
4847,8973,35168,2024-08-01,approved
4848,3856,55594,2023-09-15,defaulted
4849,3963,92947,2023-10-20,approved
4850,4403,113673,2024-01-24,closed
4851,2068,149456,2023-08-11,closed
4852,6250,198196,2024-11-17,approved
4853,776,66422,2025-03-24,closed
4854,6935,24291,2024-03-06,approved
4855,1346,153876,2025-04-21,defaulted
4856,2207,151371,2024-07-31,defaulted
4857,1586,161945,2025-04-12,closed
4858,8128,116203,2023-07-26,approved
4859,4698,194504,2024-12-27,closed
4860,8881,174260,2024-07-29,defaulted
4861,7350,39875,2024-06-02,closed
4862,8163,101778,2024-05-27,closed
4863,2902,109042,2024-10-20,closed
4864,5682,61140,2025-02-17,approved
4865,7841,187838,2024-12-06,approved
4866,6437,37192,2024-08-21,closed
4867,7730,29178,2025-05-03,defaulted
4868,603,82538,2023-12-28,approved
4869,8028,66637,2024-10-14,approved
4870,7190,157094,2024-11-22,closed
4871,9475,145513,2023-10-24,approved
4872,9939,32923,2025-03-15,approved
4873,5756,109023,2024-04-20,closed
4874,4763,104252,2024-12-08,closed
4875,8769,123900,2023-12-20,closed
4876,598,68363,2023-07-18,defaulted
4877,8318,45348,2024-12-15,approved
4878,7070,168725,2024-09-05,closed
4879,1997,97495,2025-03-08,approved
4880,9680,185951,2024-05-23,approved
4881,95,197265,2025-02-10,closed
4882,3658,149143,2023-07-19,approved
4883,52,158458,2024-08-21,closed
4884,9547,195866,2024-04-28,defaulted
4885,8967,152791,2024-01-02,approved
4886,3141,178571,2024-10-05,approved
4887,4671,31480,2024-06-11,closed
4888,3487,161483,2025-05-04,approved
4889,1265,56306,2025-04-08,closed
4890,5416,152993,2025-01-06,defaulted
4891,491,59830,2025-03-23,defaulted
4892,9009,32668,2023-07-25,closed
4893,8525,98707,2024-04-03,defaulted
4894,5182,20337,2025-03-27,closed
4895,8943,188393,2024-11-23,defaulted
4896,9342,70774,2025-02-25,closed
4897,1902,77411,2024-01-25,closed
4898,207,158391,2024-01-30,defaulted
4899,87,67263,2024-10-30,approved
4900,4237,57638,2024-10-23,approved
4901,4624,129819,2024-07-02,defaulted
4902,2784,100035,2024-11-05,approved
4903,9182,131618,2024-02-16,approved
4904,9225,21370,2024-03-09,closed
4905,3822,47676,2024-10-21,approved
4906,2521,148448,2024-11-24,approved
4907,1661,74451,2025-02-22,approved
4908,3248,173189,2024-05-28,approved
4909,501,34396,2024-06-01,approved
4910,2682,84632,2024-06-03,defaulted
4911,4316,157610,2024-06-13,approved
4912,9971,166614,2025-04-13,approved
4913,9720,143317,2025-03-04,closed
4914,1935,78413,2023-10-06,closed
4915,943,77020,2024-04-22,closed
4916,3613,175995,2024-01-31,closed
4917,6188,58500,2023-07-02,defaulted
4918,4465,172042,2024-06-29,closed
4919,1115,149692,2023-08-15,approved
4920,2963,122895,2023-11-10,defaulted
4921,2831,36200,2023-11-29,defaulted
4922,2961,162587,2024-09-06,defaulted
4923,5392,33756,2025-03-17,defaulted
4924,3736,41091,2024-09-10,closed
4925,6158,195429,2023-07-15,approved
4926,7784,119151,2024-06-04,closed
4927,1202,134505,2024-02-19,closed
4928,1297,174529,2023-07-02,closed
4929,1333,90155,2023-09-24,defaulted
4930,9772,192662,2025-03-10,defaulted
4931,9488,106441,2025-01-24,approved
4932,3700,98240,2025-01-07,closed
4933,3318,134922,2023-08-22,closed
4934,2478,163295,2023-11-26,approved
4935,2553,30141,2024-03-22,closed
4936,3502,133050,2024-05-03,closed
4937,9466,52238,2023-08-23,closed
4938,7030,141937,2024-07-04,closed
4939,1937,87294,2024-02-03,closed
4940,3843,71956,2025-02-21,closed
4941,5121,21197,2024-04-17,approved
4942,4295,45546,2025-04-01,closed
4943,2935,123025,2024-02-15,approved
4944,9678,151668,2025-03-02,closed
4945,7137,173969,2025-01-07,closed
4946,7405,24163,2024-11-15,defaulted
4947,8895,185932,2023-06-24,defaulted
4948,100,140815,2024-12-04,defaulted
4949,4526,27135,2023-08-02,approved
4950,8661,64954,2024-06-20,defaulted
4951,83,88015,2023-07-23,closed
4952,2197,55072,2024-06-24,closed
4953,8202,55144,2024-03-12,approved
4954,1386,97390,2024-10-11,closed
4955,7307,32374,2023-11-22,defaulted
4956,5873,126927,2024-09-28,closed
4957,8044,56791,2024-09-22,defaulted
4958,9535,169114,2024-02-19,closed
4959,4074,53076,2023-12-19,defaulted
4960,8134,185644,2024-10-31,approved
4961,403,67205,2025-01-25,closed
4962,1252,22013,2025-01-25,approved
4963,2193,71210,2024-02-23,closed
4964,4618,108972,2024-10-18,approved
4965,9600,104837,2025-02-21,closed
4966,8181,184995,2024-06-18,approved
4967,1085,132443,2024-08-27,closed
4968,9950,159314,2023-11-12,approved
4969,6989,182471,2025-04-26,defaulted
4970,7500,21075,2024-08-12,closed
4971,6283,118766,2024-10-30,closed
4972,8543,193106,2023-08-03,approved
4973,7069,24370,2024-02-20,approved
4974,4164,52212,2025-02-17,approved
4975,8619,33752,2024-06-28,defaulted
4976,4813,164648,2024-11-08,closed
4977,7388,186543,2023-07-11,closed
4978,1260,172329,2023-08-13,closed
4979,9833,116788,2024-05-12,closed
4980,7972,176672,2025-02-25,approved
4981,5372,71001,2023-09-13,closed
4982,7598,47820,2024-08-19,defaulted
4983,6390,83874,2024-12-23,defaulted
4984,7773,29650,2025-04-18,closed
4985,4741,75399,2024-02-01,closed
4986,2507,197287,2024-06-08,defaulted
4987,7208,111578,2024-08-21,closed
4988,1799,38355,2024-10-25,approved
4989,8438,160685,2024-10-11,closed
4990,9909,137366,2024-05-18,defaulted
4991,2941,77823,2024-11-22,approved
4992,7102,67924,2024-08-22,closed
4993,545,131269,2024-09-01,closed
4994,9140,119838,2025-03-29,closed
4995,5242,123065,2024-08-09,closed
4996,208,166235,2023-10-19,closed
4997,4743,119272,2024-03-10,closed
4998,8158,144619,2023-12-05,approved
4999,1419,144659,2024-11-01,approved
5000,490,188024,2023-10-16,closed
5001,6863,85087,2024-11-07,approved
5002,1895,89189,2024-05-20,closed
5003,874,174170,2024-01-28,defaulted
5004,708,158563,2024-11-07,closed
5005,3489,109096,2024-02-18,approved
5006,3577,146009,2023-06-29,defaulted
5007,134,78352,2023-09-28,defaulted
5008,4223,172090,2024-11-16,approved
5009,543,25864,2023-09-20,approved
5010,1065,69692,2024-09-22,approved
5011,5609,88158,2024-03-20,defaulted
5012,709,94743,2023-12-10,closed
5013,8610,186816,2025-04-23,defaulted
5014,2927,133746,2023-10-19,closed
5015,3753,125108,2024-08-11,defaulted
5016,488,44670,2024-01-29,closed
5017,9073,162061,2023-11-07,defaulted
5018,5039,175854,2024-09-06,approved
5019,4136,187757,2025-03-08,defaulted
5020,206,31910,2024-10-20,closed
5021,6172,80832,2024-08-03,approved
5022,9138,39822,2025-02-07,approved
5023,842,154501,2023-12-21,approved
5024,8052,56367,2023-08-22,approved
5025,5547,175997,2024-11-28,closed
5026,4369,91783,2023-09-02,defaulted
5027,1727,20497,2024-10-03,defaulted
5028,3766,177214,2023-07-10,closed
5029,7746,165852,2024-08-15,closed
5030,1898,162032,2023-09-21,defaulted
5031,2613,57127,2024-06-16,closed
5032,448,129810,2023-07-03,closed
5033,8902,155018,2024-07-23,defaulted
5034,3995,69736,2024-02-02,closed
5035,9332,131903,2025-04-10,approved
5036,9702,190092,2025-03-25,defaulted
5037,407,39896,2025-04-09,defaulted
5038,1024,109272,2024-05-23,approved
5039,2172,107850,2025-05-01,approved
5040,1617,146493,2025-02-20,approved
5041,7830,115820,2023-06-23,defaulted
5042,8184,21032,2024-04-20,approved
5043,1713,126080,2025-05-16,approved
5044,6982,166524,2024-01-29,approved
5045,2025,83841,2024-10-20,closed
5046,3974,24279,2024-09-15,approved
5047,5472,170529,2024-11-11,closed
5048,6974,106653,2023-08-16,defaulted
5049,8866,199000,2024-12-28,approved
5050,8631,75132,2024-01-08,defaulted
5051,5445,104776,2024-12-07,approved
5052,2151,162339,2024-03-06,approved
5053,6688,132113,2025-03-22,approved
5054,1915,64050,2024-02-06,closed
5055,9604,114491,2024-07-07,approved
5056,5530,93464,2024-09-13,approved
5057,3370,62271,2024-10-14,closed
5058,1245,177073,2025-02-16,closed
5059,6665,191975,2024-03-15,approved
5060,8176,195436,2023-09-28,approved
5061,4189,92561,2024-12-09,closed
5062,5906,80454,2024-08-13,closed
5063,7553,187120,2024-01-20,closed
5064,9052,41704,2024-04-20,defaulted
5065,4396,24392,2025-01-09,closed
5066,7385,134776,2025-02-14,approved
5067,8781,105482,2024-11-02,approved
5068,6539,181953,2024-07-29,defaulted
5069,8241,77549,2024-05-30,approved
5070,4583,194330,2025-01-02,approved
5071,2158,89128,2023-07-11,approved
5072,8738,191546,2024-04-13,defaulted
5073,8514,178556,2024-01-18,approved
5074,3070,22762,2023-09-19,approved
5075,8036,87578,2025-04-08,defaulted
5076,4118,29886,2024-10-03,approved
5077,7929,72255,2023-08-05,approved
5078,114,133335,2025-03-31,closed
5079,759,57787,2024-04-05,closed
5080,3246,59968,2024-07-18,closed
5081,3837,104141,2024-12-23,approved
5082,5983,48743,2023-07-16,closed
5083,7655,137097,2024-03-17,approved
5084,4337,110058,2025-03-09,approved
5085,7468,134285,2025-03-25,closed
5086,2304,99376,2024-03-26,defaulted
5087,8624,110167,2024-07-11,approved
5088,8415,34786,2024-09-23,approved
5089,183,120144,2024-02-08,closed
5090,5012,189780,2024-03-18,defaulted
5091,692,78827,2024-07-13,defaulted
5092,4213,41164,2023-12-31,closed
5093,1038,49705,2024-10-23,defaulted
5094,517,27241,2024-02-17,closed
5095,6523,32997,2024-03-02,closed
5096,9470,100175,2023-08-24,closed
5097,2203,32250,2025-04-05,approved
5098,639,103769,2024-02-05,defaulted
5099,1406,173956,2023-08-17,closed
5100,9433,29115,2024-05-27,approved
5101,8168,136562,2023-08-14,closed
5102,8915,57484,2024-12-08,defaulted
5103,6177,50669,2025-04-19,approved
5104,3884,171846,2024-01-09,closed
5105,4134,124573,2025-04-28,closed
5106,640,29120,2025-01-26,closed
5107,6115,44551,2024-04-12,closed
5108,2661,137313,2025-05-18,closed
5109,7757,24342,2024-07-21,approved
5110,4916,168065,2024-09-16,approved
5111,9372,107142,2024-03-27,approved
5112,409,96089,2024-11-21,closed
5113,824,84055,2024-10-26,defaulted
5114,8870,64773,2024-05-14,closed
5115,5352,27064,2024-08-22,closed
5116,4955,148244,2024-11-23,approved
5117,4864,83459,2025-05-14,defaulted
5118,1956,55795,2023-10-24,closed
5119,9426,131284,2024-09-14,closed
5120,8638,186157,2024-10-24,closed
5121,9382,73404,2024-07-03,approved
5122,2850,138699,2023-07-09,approved
5123,767,158640,2023-08-08,approved
5124,7416,46850,2024-11-23,approved
5125,1977,123983,2024-02-05,closed
5126,3870,58130,2024-04-30,approved
5127,8172,142224,2023-06-23,closed
5128,8351,74345,2024-01-30,approved
5129,4244,22147,2024-01-23,closed
5130,4037,71065,2025-01-30,closed
5131,5665,185580,2024-11-16,defaulted
5132,5704,101781,2024-09-10,approved
5133,9065,69941,2025-05-09,closed
5134,9917,129490,2023-09-01,closed
5135,1884,180283,2023-11-13,approved
5136,5293,104695,2025-01-24,closed
5137,1746,148595,2023-12-06,closed
5138,5686,95872,2024-01-11,approved
5139,3912,157831,2023-12-11,approved
5140,9759,172352,2023-12-31,approved
5141,2448,114029,2023-08-01,closed
5142,9683,22050,2024-03-04,closed
5143,8305,39747,2023-12-23,approved
5144,1659,20059,2023-07-22,defaulted
5145,5729,149114,2024-08-16,approved
5146,3432,65158,2024-03-13,closed
5147,5486,89489,2024-08-31,closed
5148,7081,99803,2024-03-12,defaulted
5149,5982,68331,2024-10-03,closed
5150,3008,167792,2025-02-10,closed
5151,9110,59856,2024-04-16,approved
5152,7073,117803,2023-08-03,approved
5153,1121,72467,2024-10-10,closed
5154,8326,128757,2023-11-21,approved
5155,2013,183574,2024-06-14,closed
5156,8459,96737,2023-11-14,defaulted
5157,4264,132739,2024-10-15,defaulted
5158,9247,20073,2024-11-28,approved
5159,8262,58625,2023-09-16,defaulted
5160,4116,142616,2023-11-03,approved
5161,2700,39366,2025-04-29,closed
5162,2676,122265,2024-11-04,approved
5163,584,199194,2024-09-28,approved
5164,4496,37003,2024-01-12,closed
5165,1880,112557,2024-01-08,approved
5166,2891,71600,2024-11-15,closed
5167,6382,166861,2024-09-11,closed
5168,8073,61136,2024-08-12,approved
5169,1086,198453,2024-04-06,approved
5170,1195,151460,2024-12-05,defaulted
5171,4549,171934,2025-02-24,approved
5172,6722,30296,2024-09-11,approved
5173,6297,87653,2023-09-27,defaulted
5174,4976,49444,2023-10-20,defaulted
5175,8966,178285,2024-01-24,closed
5176,3987,135733,2025-01-07,closed
5177,8524,184773,2024-05-03,closed
5178,1353,21337,2024-03-25,approved
5179,4777,158400,2025-04-14,defaulted
5180,4588,49020,2024-01-14,approved
5181,2517,67286,2024-03-14,defaulted
5182,2632,173303,2024-07-03,closed
5183,7023,32671,2023-10-14,defaulted
5184,4079,151046,2024-04-18,closed
5185,4309,190179,2024-01-26,closed
5186,6168,69048,2024-11-04,closed
5187,813,95825,2025-05-07,approved
5188,8740,154194,2024-08-17,defaulted
5189,5145,32455,2024-10-28,approved
5190,6008,29236,2023-10-12,defaulted
5191,7881,126743,2024-11-15,defaulted
5192,6432,193153,2025-02-17,approved
5193,2073,174088,2023-12-05,defaulted
5194,941,57608,2023-06-26,approved
5195,2905,174281,2024-11-10,approved
5196,8121,63078,2023-12-04,closed
5197,5366,95668,2024-03-20,approved
5198,7672,32886,2024-04-10,approved
5199,7139,152194,2024-02-05,closed
5200,9109,163216,2024-06-28,approved
5201,2396,159288,2023-12-31,closed
5202,8589,99620,2025-04-18,defaulted
5203,6303,81771,2023-10-09,approved
5204,5776,30901,2024-05-08,closed
5205,5569,135189,2024-02-20,approved
5206,7791,52395,2024-03-06,closed
5207,6828,193899,2025-01-23,approved
5208,2085,114215,2024-05-21,approved
5209,8461,155202,2023-11-24,closed
5210,7587,91056,2023-10-10,closed
5211,3142,142193,2023-07-02,closed
5212,9827,146218,2024-06-01,defaulted
5213,8387,184976,2025-03-11,defaulted
5214,9159,103974,2024-05-13,approved
5215,794,131199,2025-01-12,defaulted
5216,8778,153087,2024-04-08,approved
5217,1306,22845,2024-07-18,closed
5218,1777,62101,2024-02-17,approved
5219,4702,82227,2023-08-31,approved
5220,3888,46810,2023-08-21,approved
5221,2029,147686,2024-01-25,approved
5222,3828,122699,2024-12-23,defaulted
5223,3599,124822,2025-04-22,approved
5224,3352,164860,2024-05-15,defaulted
5225,3832,59570,2024-04-03,closed
5226,7003,25598,2024-10-10,closed
5227,5624,48854,2024-02-10,approved
5228,3634,185868,2024-01-24,closed
5229,3960,76392,2023-12-22,approved
5230,1817,68993,2023-09-04,closed
5231,3679,168890,2024-12-26,closed
5232,5204,49597,2025-03-23,defaulted
5233,6487,185126,2024-02-05,closed
5234,568,119771,2024-12-23,closed
5235,2222,194026,2024-04-20,approved
5236,3880,72851,2025-03-08,closed
5237,8660,128114,2024-05-20,approved
5238,4325,150561,2023-09-18,approved
5239,4767,198290,2023-09-09,approved
5240,1803,192656,2023-11-05,closed
5241,4801,156763,2024-07-19,defaulted
5242,6179,184485,2023-08-23,closed
5243,8605,40629,2023-10-02,closed
5244,7868,131991,2025-01-27,approved
5245,109,163312,2023-09-26,defaulted
5246,1705,193736,2025-03-20,closed
5247,538,173261,2024-05-22,defaulted
5248,5152,181275,2024-10-18,closed
5249,6581,54059,2023-07-12,approved
5250,7614,185691,2023-12-02,closed
5251,1142,152271,2025-03-08,approved
5252,2818,110314,2025-04-06,closed
5253,9411,143485,2023-11-30,defaulted
5254,8419,163970,2024-10-20,closed
5255,2011,101552,2023-07-17,defaulted
5256,954,81974,2023-09-23,closed
5257,5638,47148,2024-07-13,closed
5258,9527,172151,2023-08-29,defaulted
5259,6497,165350,2024-11-05,approved
5260,3378,55529,2023-09-06,defaulted
5261,3662,37027,2023-10-16,defaulted
5262,2089,44175,2024-08-24,approved
5263,2143,52194,2023-07-05,closed
5264,3337,111906,2024-09-10,closed
5265,9161,65777,2025-04-10,closed
5266,7084,179127,2024-11-03,closed
5267,8984,34430,2025-02-25,approved
5268,1489,56231,2024-04-19,closed
5269,8127,24758,2025-01-04,defaulted
5270,6429,177206,2024-11-03,approved
5271,4820,138831,2023-07-24,defaulted
5272,7232,150175,2024-02-26,closed
5273,4989,192388,2024-03-24,approved
5274,9044,97734,2024-08-20,defaulted
5275,6763,28193,2024-10-01,approved
5276,5334,114508,2024-11-29,defaulted
5277,1207,51101,2024-12-31,defaulted
5278,6027,116132,2024-11-05,approved
5279,1629,44895,2025-03-19,closed
5280,19,130051,2023-11-01,closed
5281,5876,77855,2024-11-24,closed
5282,5924,193203,2025-03-03,closed
5283,69,31674,2024-06-02,closed
5284,6298,30953,2024-05-23,approved
5285,6128,121708,2024-12-15,closed
5286,4765,186135,2024-01-23,closed
5287,7478,119882,2024-03-15,approved
5288,7496,127080,2024-03-14,defaulted
5289,9729,57957,2024-06-28,closed
5290,1602,52656,2024-04-15,closed
5291,8657,37093,2024-04-03,approved
5292,5642,157274,2024-07-21,defaulted
5293,7142,101838,2023-10-21,closed
5294,7373,53611,2025-05-15,closed
5295,7529,92690,2023-06-29,approved
5296,8398,69058,2024-02-10,defaulted
5297,8783,48086,2024-07-19,closed
5298,8344,125664,2024-12-27,closed
5299,6924,151496,2025-01-20,approved
5300,9708,36982,2024-05-18,closed
5301,422,144583,2024-08-23,approved
5302,9298,187612,2025-03-18,approved
5303,2851,195772,2025-03-21,approved
5304,4146,70933,2023-08-05,closed
5305,8950,184978,2024-12-13,approved
5306,5041,135971,2024-12-03,closed
5307,3277,80569,2025-02-22,defaulted
5308,3530,57158,2023-08-17,approved
5309,5433,40331,2023-12-24,defaulted
5310,404,51714,2023-12-04,approved
5311,2060,70312,2024-05-19,approved
5312,7945,55045,2024-03-29,approved
5313,7138,66204,2025-04-11,approved
5314,2019,87885,2024-12-20,defaulted
5315,822,41146,2024-03-06,approved
5316,9789,62996,2023-12-03,closed
5317,9049,75298,2024-04-03,closed
5318,6420,162668,2024-02-20,approved
5319,816,93908,2023-08-09,closed
5320,9929,168688,2024-08-11,closed
5321,8199,187561,2024-04-07,approved
5322,5327,48877,2023-09-07,defaulted
5323,4778,33313,2024-06-25,approved
5324,6316,131292,2025-02-11,approved
5325,856,121111,2024-04-22,approved
5326,8679,29024,2024-05-11,closed
5327,9095,186236,2025-03-31,closed
5328,9515,115929,2024-08-06,closed
5329,821,176773,2024-11-11,approved
5330,7702,26514,2023-10-04,closed
5331,5500,184497,2025-03-02,defaulted
5332,4630,57567,2023-10-01,approved
5333,2692,59146,2024-02-28,closed
5334,5436,169438,2024-07-08,closed
5335,2874,61771,2023-10-27,approved
5336,8511,121242,2023-10-11,closed
