txn_id,user_id,amount,txn_date,type
56684,8750,42164,2025-05-18,credit
56685,8750,85643,2025-03-04,credit
56686,8750,40517,2025-04-04,credit
56687,8750,57922,2025-01-06,credit
56688,8751,12390,2025-05-24,credit
56689,8751,50533,2025-06-22,credit
56690,8751,70146,2025-02-19,credit
56691,8751,67028,2025-05-29,credit
56692,8751,42618,2025-01-23,credit
56693,8751,27135,2025-01-04,credit
56694,8751,12617,2025-04-26,credit
56695,8751,76346,2025-02-08,credit
56696,8751,30097,2025-01-28,credit
56697,8751,32384,2025-05-13,credit
56698,8752,6236,2025-05-03,credit
56699,8752,47855,2024-12-31,credit
56700,8752,70929,2025-04-21,credit
56701,8752,16907,2025-01-03,credit
56702,8752,10972,2025-02-10,credit
56703,8753,14777,2025-06-19,credit
56704,8753,88470,2025-03-07,credit
56705,8753,63581,2025-06-15,credit
56706,8753,26367,2025-04-28,credit
56707,8753,72855,2024-12-30,credit
56708,8753,22614,2025-02-16,credit
56709,8753,41934,2025-03-26,credit
56710,8753,45095,2025-03-24,credit
56711,8753,29390,2025-03-21,credit
56712,8754,34812,2025-06-19,credit
56713,8754,29545,2025-02-03,credit
56714,8754,79034,2025-05-20,credit
56715,8754,43388,2025-01-13,credit
56716,8754,79366,2025-06-14,credit
56717,8754,11512,2025-04-10,credit
56718,8754,35206,2025-03-03,credit
56719,8754,64057,2025-04-10,credit
56720,8755,45953,2025-01-12,credit
56721,8755,80866,2025-04-04,credit
56722,8755,56512,2025-03-13,credit
56723,8755,44417,2025-01-15,credit
56724,8755,59296,2025-05-25,credit
56725,8755,21017,2025-04-08,credit
56726,8755,86993,2024-12-25,credit
56727,8755,51875,2025-05-20,credit
56728,8755,88532,2025-01-14,credit
56729,8755,87538,2025-05-24,credit
56730,8756,79034,2025-03-24,credit
56731,8756,68757,2025-02-13,credit
56732,8756,85625,2025-03-21,credit
56733,8756,88486,2025-05-01,credit
56734,8756,72983,2025-05-12,credit
56735,8756,10456,2025-04-21,credit
56736,8756,5324,2025-05-10,credit
56737,8757,26795,2025-02-25,credit
56738,8757,51911,2025-04-10,credit
56739,8757,18726,2025-02-06,credit
56740,8758,66844,2025-04-20,credit
56741,8758,75334,2025-04-15,credit
56742,8758,50089,2025-06-22,credit
56743,8758,85817,2025-01-01,credit
56744,8758,29396,2025-02-13,credit
56745,8758,70462,2025-01-02,credit
56746,8758,85755,2025-03-28,credit
56747,8758,84171,2025-03-11,credit
56748,8758,36974,2024-12-23,credit
56749,8758,16375,2025-01-13,credit
56750,8759,52295,2025-06-10,credit
56751,8759,22093,2024-12-28,credit
56752,8759,9855,2025-06-18,credit
56753,8759,9474,2025-02-01,credit
56754,8759,80296,2025-05-05,credit
56755,8760,31826,2024-12-29,credit
56756,8760,62058,2025-01-29,credit
56757,8760,16441,2025-01-31,credit
56758,8760,26915,2025-02-08,credit
56759,8760,19450,2025-03-08,credit
56760,8760,16513,2025-03-20,credit
56761,8761,54660,2025-03-09,credit
56762,8761,18615,2025-03-28,credit
56763,8761,12811,2025-01-25,credit
56764,8761,16331,2025-03-23,credit
56765,8761,44277,2025-03-17,credit
56766,8761,78327,2025-04-11,credit
56767,8761,72794,2025-04-24,credit
56768,8762,47488,2025-06-12,credit
56769,8762,60954,2025-02-19,credit
56770,8762,81581,2025-03-05,credit
56771,8762,22466,2025-04-09,credit
56772,8762,41161,2025-05-01,credit
56773,8762,20429,2025-05-22,credit
56774,8762,11858,2025-05-13,credit
56775,8762,11237,2025-05-25,credit
56776,8763,70234,2025-02-06,credit
56777,8763,87549,2025-03-22,credit
56778,8763,14315,2025-05-07,credit
56779,8763,37296,2025-03-26,credit
56780,8763,45261,2025-05-06,credit
56781,8763,85141,2025-04-20,credit
56782,8763,20261,2025-06-06,credit
56783,8764,81707,2025-05-18,credit
56784,8764,17139,2025-05-10,credit
56785,8764,55519,2025-03-31,credit
56786,8765,50971,2025-04-09,credit
56787,8765,80665,2025-03-07,credit
56788,8765,20672,2025-02-19,credit
56789,8765,30219,2025-04-15,credit
56790,8765,89037,2025-01-24,credit
56791,8765,52056,2025-06-13,credit
56792,8765,31273,2025-04-30,credit
56793,8766,34119,2025-02-28,credit
56794,8766,7721,2025-02-28,credit
56795,8766,44743,2025-02-22,credit
56796,8766,37124,2025-05-31,credit
56797,8766,63658,2025-01-17,credit
56798,8766,26266,2025-06-18,credit
56799,8767,59965,2025-05-20,credit
56800,8767,27366,2025-05-27,credit
56801,8767,74388,2025-02-09,credit
56802,8767,37867,2025-03-30,credit
56803,8767,49423,2025-02-28,credit
56804,8767,15501,2025-04-10,credit
56805,8767,71029,2025-03-20,credit
56806,8767,68141,2025-03-05,credit
56807,8767,73020,2025-03-14,credit
56808,8767,57531,2024-12-23,credit
56809,8768,79327,2025-01-14,credit
56810,8768,73222,2025-05-10,credit
56811,8768,46551,2025-02-10,credit
56812,8768,8164,2024-12-29,credit
56813,8769,44504,2024-12-31,credit
56814,8769,11857,2025-03-01,credit
56815,8769,70131,2025-04-26,credit
56816,8769,75806,2025-02-10,credit
56817,8769,35787,2025-03-28,credit
56818,8769,66553,2025-06-17,credit
56819,8769,59189,2025-06-13,credit
56820,8770,15845,2024-12-24,credit
56821,8770,32128,2025-05-02,credit
56822,8770,34962,2025-03-04,credit
56823,8770,74070,2025-05-26,credit
56824,8771,49471,2025-06-01,credit
56825,8771,64824,2025-02-17,credit
56826,8771,40188,2025-05-10,credit
56827,8771,82518,2024-12-29,credit
56828,8772,23716,2025-06-08,credit
56829,8772,52508,2025-04-06,credit
56830,8772,19300,2025-01-25,credit
56831,8772,38209,2025-01-19,credit
56832,8773,70074,2025-06-20,credit
56833,8773,43630,2025-01-14,credit
56834,8773,53485,2025-03-20,credit
56835,8773,83331,2025-05-13,credit
56836,8773,53770,2025-01-08,credit
56837,8773,45340,2025-05-02,credit
56838,8774,79797,2025-05-31,credit
56839,8774,36466,2025-06-20,credit
56840,8774,79769,2025-02-16,credit
56841,8774,26774,2025-03-02,credit
56842,8774,13803,2025-04-11,credit
56843,8774,52090,2025-03-28,credit
56844,8774,30310,2025-06-04,credit
56845,8774,73922,2025-05-25,credit
56846,8775,44562,2025-01-27,credit
56847,8775,43377,2025-02-24,credit
56848,8775,50632,2025-05-16,credit
56849,8775,55843,2025-02-02,credit
56850,8775,85025,2025-01-14,credit
56851,8776,80069,2025-01-16,credit
56852,8776,24221,2025-03-09,credit
56853,8776,61721,2025-01-07,credit
56854,8776,74769,2025-04-23,credit
56855,8776,49574,2025-04-03,credit
56856,8776,68210,2025-06-22,credit
56857,8776,52023,2025-01-31,credit
56858,8777,49576,2025-01-02,credit
56859,8777,65227,2025-05-14,credit
56860,8777,52641,2025-06-13,credit
56861,8777,23307,2025-03-02,credit
56862,8777,31320,2025-02-17,credit
56863,8777,12327,2025-04-11,credit
56864,8777,7561,2025-02-26,credit
56865,8777,8063,2025-04-25,credit
56866,8777,14842,2025-02-23,credit
56867,8778,32269,2025-03-22,credit
56868,8778,43246,2025-03-20,credit
56869,8778,71220,2025-02-15,credit
56870,8778,8660,2025-06-18,credit
56871,8778,20039,2025-05-24,credit
56872,8778,27969,2025-01-09,credit
56873,8778,80908,2025-01-15,credit
56874,8778,8788,2025-04-02,credit
56875,8778,22288,2025-03-06,credit
56876,8779,69419,2025-01-01,credit
56877,8779,42577,2025-02-10,credit
56878,8779,49565,2025-03-01,credit
56879,8779,53997,2025-03-23,credit
56880,8779,39437,2025-05-15,credit
56881,8779,71011,2025-01-14,credit
56882,8780,72959,2025-04-28,credit
56883,8780,66353,2025-03-23,credit
56884,8780,23608,2025-02-15,credit
56885,8780,11582,2025-03-26,credit
56886,8780,87011,2025-06-22,credit
56887,8780,76168,2025-02-02,credit
56888,8780,79052,2025-03-09,credit
56889,8780,28534,2025-06-17,credit
56890,8780,54670,2025-03-19,credit
56891,8780,85087,2025-01-27,credit
56892,8781,25233,2025-05-16,credit
56893,8781,56901,2025-06-18,credit
56894,8781,53362,2025-03-19,credit
56895,8781,76172,2025-05-31,credit
56896,8781,85946,2025-02-23,credit
56897,8781,58356,2025-03-30,credit
56898,8782,32654,2025-01-10,credit
56899,8782,87960,2025-04-29,credit
56900,8782,53954,2025-03-19,credit
56901,8782,25227,2025-03-26,credit
56902,8782,12732,2025-05-17,credit
56903,8782,74754,2025-05-30,credit
56904,8782,75547,2025-06-20,credit
56905,8782,67882,2025-06-14,credit
56906,8782,72791,2025-06-17,credit
56907,8782,68842,2025-04-21,credit
56908,8783,63188,2025-03-25,credit
56909,8783,30221,2025-06-07,credit
56910,8783,21443,2025-05-28,credit
56911,8783,10876,2025-01-05,credit
56912,8784,44416,2025-01-28,credit
56913,8784,30018,2025-01-10,credit
56914,8784,20352,2025-06-09,credit
56915,8784,11068,2025-01-28,credit
56916,8784,58280,2025-02-01,credit
56917,8784,43571,2025-02-24,credit
56918,8784,75144,2025-06-21,credit
56919,8784,63035,2025-03-26,credit
56920,8785,53685,2025-06-06,credit
56921,8785,86325,2025-01-30,credit
56922,8785,20760,2025-03-02,credit
56923,8786,11598,2025-01-29,credit
56924,8786,76759,2024-12-29,credit
56925,8786,62502,2025-02-28,credit
56926,8786,73422,2025-03-11,credit
56927,8786,48584,2025-01-07,credit
56928,8787,13705,2025-01-08,credit
56929,8787,68330,2025-01-03,credit
56930,8787,51054,2025-04-14,credit
56931,8787,84610,2025-06-19,credit
56932,8787,86885,2025-05-07,credit
56933,8787,43003,2025-04-27,credit
56934,8787,21379,2025-02-19,credit
56935,8787,82949,2025-02-24,credit
56936,8788,10617,2025-03-04,credit
56937,8788,88500,2025-04-10,credit
56938,8788,11151,2025-03-08,credit
56939,8788,52296,2025-05-27,credit
56940,8788,75883,2025-04-13,credit
56941,8788,84378,2025-02-13,credit
56942,8788,41046,2025-06-06,credit
56943,8788,18053,2025-03-02,credit
56944,8788,24018,2025-04-20,credit
56945,8788,7822,2025-06-03,credit
56946,8789,25839,2025-01-14,credit
56947,8789,28772,2025-01-31,credit
56948,8789,45361,2025-05-03,credit
56949,8789,63433,2025-03-22,credit
56950,8789,43455,2025-05-26,credit
56951,8789,89958,2025-05-28,credit
56952,8789,29337,2025-05-31,credit
56953,8789,59049,2025-04-10,credit
56954,8790,66828,2025-03-18,credit
56955,8790,66828,2025-03-11,credit
56956,8790,88561,2025-02-24,credit
56957,8790,13104,2025-05-11,credit
56958,8791,30340,2025-04-21,credit
56959,8791,40604,2025-03-06,credit
56960,8791,37775,2025-03-06,credit
56961,8791,61713,2025-03-14,credit
56962,8792,81431,2025-04-12,credit
56963,8792,69065,2025-03-06,credit
56964,8792,11006,2025-01-01,credit
56965,8792,31187,2025-01-25,credit
56966,8792,72768,2025-06-11,credit
56967,8792,45576,2024-12-23,credit
56968,8792,62697,2025-02-11,credit
56969,8792,43471,2025-04-09,credit
56970,8792,41458,2025-05-31,credit
56971,8793,59204,2025-03-28,credit
56972,8793,46873,2025-05-12,credit
56973,8793,58845,2025-06-02,credit
56974,8793,59230,2025-03-11,credit
56975,8793,19068,2025-06-03,credit
56976,8793,63229,2025-01-09,credit
56977,8793,36284,2025-03-13,credit
56978,8793,10958,2025-02-22,credit
56979,8794,28223,2025-03-30,credit
56980,8794,12412,2025-02-13,credit
56981,8794,48804,2025-02-24,credit
56982,8795,69949,2025-01-07,credit
56983,8795,30009,2025-03-11,credit
56984,8795,55609,2024-12-25,credit
56985,8795,71918,2025-06-17,credit
56986,8795,63102,2024-12-31,credit
56987,8795,41004,2025-02-18,credit
56988,8795,74471,2025-04-12,credit
56989,8796,20357,2025-05-27,credit
56990,8796,44632,2025-01-22,credit
56991,8796,5095,2025-04-15,credit
56992,8796,76745,2025-03-13,credit
56993,8796,16932,2025-02-22,credit
56994,8796,45597,2025-06-01,credit
56995,8796,67807,2025-01-26,credit
56996,8797,54256,2025-03-25,credit
56997,8797,28907,2025-06-16,credit
56998,8797,18364,2025-04-18,credit
56999,8798,89246,2024-12-23,credit
57000,8798,74835,2025-02-11,credit
57001,8798,59179,2025-02-13,credit
57002,8798,74523,2025-02-17,credit
57003,8798,54820,2025-03-16,credit
57004,8798,50678,2025-05-09,credit
57005,8798,50900,2025-03-01,credit
57006,8798,19451,2025-03-09,credit
57007,8798,37233,2025-02-16,credit
57008,8798,55580,2025-01-03,credit
57009,8799,74313,2025-03-29,credit
57010,8799,46497,2025-04-03,credit
57011,8799,31332,2024-12-29,credit
57012,8799,51651,2025-06-17,credit
57013,8799,47733,2025-04-04,credit
57014,8799,65926,2025-05-07,credit
57015,8799,30614,2025-04-17,credit
57016,8800,63110,2025-04-25,credit
57017,8800,61730,2025-03-09,credit
57018,8800,59430,2025-01-05,credit
57019,8800,62604,2024-12-31,credit
57020,8800,67282,2025-03-13,credit
57021,8800,64559,2025-03-18,credit
57022,8800,12840,2025-03-24,credit
57023,8800,47914,2025-04-15,credit
57024,8800,27158,2025-03-14,credit
57025,8801,13410,2025-01-25,credit
57026,8801,14481,2025-06-13,credit
57027,8801,70549,2025-05-05,credit
57028,8801,69411,2025-05-10,credit
57029,8802,68670,2025-02-01,credit
57030,8802,29482,2025-02-09,credit
57031,8802,40050,2025-02-07,credit
57032,8802,70660,2024-12-22,credit
57033,8802,57166,2025-02-11,credit
57034,8802,88892,2025-03-18,credit
57035,8802,22037,2025-06-21,credit
57036,8802,38009,2025-04-27,credit
57037,8803,39823,2024-12-27,credit
57038,8803,81300,2025-06-10,credit
57039,8803,74294,2025-05-30,credit
57040,8803,17991,2025-02-28,credit
57041,8803,50930,2025-06-04,credit
57042,8803,23392,2025-04-07,credit
57043,8803,17830,2025-05-04,credit
57044,8803,12256,2025-03-06,credit
57045,8803,23246,2025-04-15,credit
57046,8803,27410,2025-01-20,credit
57047,8804,43732,2025-01-06,credit
57048,8804,44746,2025-04-06,credit
57049,8804,42527,2025-01-19,credit
57050,8804,80517,2025-05-17,credit
57051,8804,89172,2025-04-22,credit
57052,8804,33123,2025-02-24,credit
57053,8805,78579,2025-02-19,credit
57054,8805,27812,2025-04-26,credit
57055,8805,13411,2024-12-31,credit
57056,8805,82694,2025-06-22,credit
57057,8805,49800,2025-01-09,credit
57058,8805,25870,2025-03-30,credit
57059,8805,66181,2025-02-07,credit
57060,8805,65325,2025-06-13,credit
57061,8805,79661,2024-12-23,credit
57062,8805,60619,2025-03-05,credit
57063,8806,76423,2025-03-27,credit
57064,8806,23427,2025-01-31,credit
57065,8806,57119,2025-01-08,credit
57066,8806,88483,2025-05-16,credit
57067,8806,73323,2025-04-16,credit
57068,8806,13740,2025-02-05,credit
57069,8806,39074,2024-12-26,credit
57070,8806,12539,2025-06-06,credit
57071,8807,89613,2025-03-02,credit
57072,8807,27899,2025-06-14,credit
57073,8807,68957,2025-01-06,credit
57074,8807,62962,2025-01-18,credit
57075,8807,10875,2025-03-20,credit
57076,8807,17843,2025-02-10,credit
57077,8807,44351,2025-01-29,credit
57078,8807,41943,2025-01-22,credit
57079,8808,51810,2025-03-05,credit
57080,8808,13313,2025-04-19,credit
57081,8808,41910,2025-06-18,credit
57082,8808,70324,2025-04-02,credit
57083,8808,5138,2025-05-11,credit
57084,8808,12674,2025-05-15,credit
57085,8808,18446,2025-04-11,credit
57086,8809,67662,2025-06-14,credit
57087,8809,65044,2025-04-28,credit
57088,8809,78680,2025-01-01,credit
57089,8810,85138,2025-03-23,credit
57090,8810,70218,2025-03-20,credit
57091,8810,77321,2025-01-27,credit
57092,8810,51805,2024-12-29,credit
57093,8810,7824,2025-02-17,credit
57094,8810,47941,2025-05-11,credit
57095,8811,41355,2025-03-19,credit
57096,8811,50256,2024-12-24,credit
57097,8811,10877,2025-03-21,credit
57098,8811,35688,2024-12-29,credit
57099,8811,9049,2025-02-12,credit
57100,8811,53708,2025-01-25,credit
57101,8811,85593,2025-05-03,credit
57102,8811,89204,2025-02-10,credit
57103,8812,76265,2025-01-23,credit
57104,8812,52980,2025-06-11,credit
57105,8812,87143,2025-05-25,credit
57106,8812,89724,2025-03-21,credit
57107,8812,27161,2025-06-21,credit
57108,8812,53970,2025-02-15,credit
57109,8813,41173,2025-03-05,credit
57110,8813,11440,2025-05-12,credit
57111,8813,43861,2025-03-01,credit
57112,8813,25188,2025-03-08,credit
57113,8813,37683,2025-01-21,credit
57114,8813,78235,2025-02-07,credit
57115,8813,17505,2024-12-24,credit
57116,8813,73378,2025-06-07,credit
57117,8813,30356,2025-06-13,credit
57118,8814,26417,2025-05-25,credit
57119,8814,52066,2025-01-12,credit
57120,8814,86221,2025-03-07,credit
57121,8814,78096,2024-12-28,credit
57122,8814,62059,2025-01-15,credit
57123,8814,44577,2025-02-13,credit
57124,8814,18127,2025-02-28,credit
57125,8814,27947,2025-04-28,credit
57126,8815,27882,2025-01-14,credit
57127,8815,57852,2025-02-23,credit
57128,8815,27241,2025-05-09,credit
57129,8815,50416,2025-06-10,credit
57130,8816,18923,2025-03-28,credit
57131,8816,60725,2025-02-06,credit
57132,8816,24812,2025-06-17,credit
57133,8816,41307,2025-04-23,credit
57134,8816,19736,2025-05-06,credit
57135,8817,14568,2025-03-07,credit
57136,8817,17485,2025-06-11,credit
57137,8817,54888,2025-02-21,credit
57138,8818,78045,2025-06-04,credit
57139,8818,64215,2025-06-07,credit
57140,8818,64391,2024-12-24,credit
57141,8818,74732,2025-04-05,credit
57142,8818,27038,2025-05-03,credit
57143,8818,78466,2025-02-23,credit
57144,8818,39719,2025-03-05,credit
57145,8818,42801,2025-04-05,credit
57146,8818,72416,2025-01-16,credit
57147,8819,46108,2025-01-11,credit
57148,8819,77921,2025-01-15,credit
57149,8819,41080,2025-05-17,credit
57150,8819,41855,2025-02-10,credit
57151,8819,71464,2025-05-23,credit
57152,8819,45654,2025-02-25,credit
57153,8819,14202,2025-03-03,credit
57154,8819,49036,2025-05-25,credit
57155,8820,11013,2025-04-02,credit
57156,8820,69757,2025-06-13,credit
57157,8820,29035,2025-06-09,credit
57158,8820,18800,2025-03-05,credit
57159,8820,19701,2025-04-15,credit
57160,8820,78354,2025-04-28,credit
57161,8821,46134,2025-06-02,credit
57162,8821,16543,2025-04-19,credit
57163,8821,66620,2025-02-02,credit
57164,8821,37380,2025-01-11,credit
57165,8821,44476,2025-06-11,credit
57166,8821,15393,2025-05-10,credit
57167,8821,85943,2025-06-20,credit
57168,8821,69125,2025-06-07,credit
57169,8821,88774,2025-03-30,credit
57170,8822,69469,2025-03-21,credit
57171,8822,45062,2025-04-16,credit
57172,8822,17104,2025-06-13,credit
57173,8822,63741,2025-01-04,credit
57174,8822,81606,2025-04-28,credit
57175,8822,71374,2024-12-28,credit
57176,8822,85486,2025-05-27,credit
57177,8822,65387,2025-01-19,credit
57178,8822,71688,2025-01-08,credit
57179,8823,43083,2025-04-10,credit
57180,8823,78332,2025-04-29,credit
57181,8823,85256,2025-03-26,credit
57182,8823,7550,2025-04-29,credit
57183,8823,20991,2025-01-15,credit
57184,8823,66095,2025-03-11,credit
57185,8823,29823,2025-02-18,credit
57186,8823,53557,2025-05-09,credit
57187,8824,69313,2025-06-15,credit
57188,8824,32545,2025-02-13,credit
57189,8824,82954,2025-04-30,credit
57190,8824,37046,2025-02-12,credit
57191,8825,44559,2025-05-03,credit
57192,8825,15806,2025-05-13,credit
57193,8825,39913,2024-12-25,credit
57194,8825,74455,2025-04-19,credit
57195,8825,19003,2025-05-03,credit
57196,8825,71203,2025-06-07,credit
57197,8825,30023,2025-06-12,credit
57198,8825,78831,2024-12-31,credit
57199,8825,36863,2025-06-18,credit
57200,8825,20351,2025-04-26,credit
57201,8826,60634,2025-02-22,credit
57202,8826,32802,2024-12-26,credit
57203,8826,23031,2025-03-28,credit
57204,8826,39994,2025-06-08,credit
57205,8826,43954,2025-04-09,credit
57206,8826,65226,2025-04-30,credit
57207,8826,67226,2025-02-07,credit
57208,8826,70986,2025-06-01,credit
57209,8826,36117,2025-05-19,credit
57210,8826,71312,2025-02-07,credit
57211,8827,49533,2025-02-06,credit
57212,8827,44342,2025-05-26,credit
57213,8827,72080,2025-02-21,credit
57214,8827,87147,2025-03-10,credit
57215,8827,82654,2025-03-02,credit
57216,8827,32307,2025-06-15,credit
57217,8827,54819,2025-01-07,credit
57218,8827,78525,2025-01-23,credit
57219,8827,58420,2025-01-24,credit
57220,8828,87238,2025-05-22,credit
57221,8828,7866,2025-01-20,credit
57222,8828,74025,2025-03-10,credit
57223,8828,67579,2025-05-15,credit
57224,8829,29335,2025-02-16,credit
57225,8829,82129,2025-01-19,credit
57226,8829,28496,2025-06-16,credit
57227,8829,86678,2025-03-27,credit
57228,8829,22491,2025-04-02,credit
57229,8829,15706,2025-01-25,credit
57230,8829,23937,2025-04-06,credit
57231,8829,31126,2025-03-19,credit
57232,8829,76209,2025-03-26,credit
57233,8830,41628,2025-01-12,credit
57234,8830,20552,2025-01-02,credit
57235,8830,29170,2025-05-12,credit
57236,8830,56875,2025-02-23,credit
57237,8830,70590,2025-05-17,credit
57238,8830,29081,2025-03-20,credit
57239,8830,31112,2025-03-10,credit
57240,8831,45014,2025-01-02,credit
57241,8831,7523,2025-03-26,credit
57242,8831,71342,2025-06-07,credit
57243,8831,83585,2025-01-29,credit
57244,8831,43856,2025-04-09,credit
57245,8831,16332,2025-03-24,credit
57246,8831,18221,2025-01-23,credit
57247,8831,12232,2025-04-12,credit
57248,8832,66887,2025-06-19,credit
57249,8832,23628,2025-05-18,credit
57250,8832,15065,2025-01-20,credit
57251,8832,54188,2025-06-20,credit
57252,8832,84931,2025-06-09,credit
57253,8832,50967,2025-05-10,credit
57254,8832,69132,2025-06-14,credit
57255,8833,20418,2025-02-28,credit
57256,8833,8029,2025-01-01,credit
57257,8833,26631,2025-03-13,credit
57258,8833,37385,2025-06-13,credit
57259,8834,52246,2025-05-19,credit
57260,8834,16853,2025-04-23,credit
57261,8834,10485,2025-02-02,credit
57262,8834,44558,2025-05-16,credit
57263,8834,32004,2024-12-23,credit
57264,8834,28205,2025-03-10,credit
57265,8835,54458,2025-02-27,credit
57266,8835,22747,2025-04-20,credit
57267,8835,50158,2025-05-11,credit
57268,8835,72151,2025-03-13,credit
57269,8835,14080,2025-05-27,credit
57270,8835,50524,2025-01-25,credit
57271,8835,82814,2025-02-21,credit
57272,8835,63935,2025-03-27,credit
57273,8836,64484,2025-01-15,credit
57274,8836,50770,2025-03-27,credit
57275,8836,77383,2025-05-10,credit
57276,8836,26646,2025-03-22,credit
57277,8836,30536,2025-06-07,credit
57278,8836,52414,2025-05-17,credit
57279,8836,83155,2025-02-15,credit
57280,8836,64947,2025-03-22,credit
57281,8837,72414,2025-04-07,credit
57282,8837,33093,2025-06-14,credit
57283,8837,52661,2025-04-22,credit
57284,8838,45676,2025-04-18,credit
57285,8838,26716,2025-04-05,credit
57286,8838,62723,2025-03-25,credit
57287,8839,12178,2025-04-15,credit
57288,8839,14084,2025-01-10,credit
57289,8839,87427,2025-03-03,credit
57290,8839,64175,2025-05-29,credit
57291,8840,58818,2025-02-20,credit
57292,8840,61270,2025-06-21,credit
57293,8840,49067,2025-03-31,credit
57294,8840,26088,2025-04-08,credit
57295,8840,32763,2025-01-29,credit
57296,8840,42879,2025-02-05,credit
57297,8840,76072,2025-01-31,credit
57298,8840,17308,2025-03-13,credit
57299,8840,25351,2024-12-27,credit
57300,8840,53062,2025-01-19,credit
57301,8841,12041,2025-03-14,credit
57302,8841,61762,2025-03-19,credit
57303,8841,82785,2025-02-08,credit
57304,8841,32045,2025-01-29,credit
57305,8841,6597,2025-05-11,credit
57306,8841,32674,2025-02-12,credit
57307,8841,36859,2024-12-29,credit
57308,8841,69852,2025-01-15,credit
57309,8842,24274,2025-01-18,credit
57310,8842,49346,2025-03-31,credit
57311,8842,60315,2025-01-20,credit
57312,8843,86301,2025-01-11,credit
57313,8843,48183,2025-01-02,credit
57314,8843,69441,2025-03-13,credit
57315,8843,70734,2025-01-26,credit
57316,8843,89993,2025-05-21,credit
57317,8843,55994,2025-01-07,credit
57318,8844,74576,2025-02-13,credit
57319,8844,36508,2025-03-20,credit
57320,8844,29094,2025-04-03,credit
57321,8844,31416,2025-03-26,credit
57322,8844,27221,2025-04-10,credit
57323,8844,7616,2025-04-02,credit
57324,8844,23165,2025-01-04,credit
57325,8844,81565,2025-03-02,credit
57326,8844,49088,2024-12-25,credit
57327,8845,39239,2025-06-01,credit
57328,8845,42736,2025-01-27,credit
57329,8845,48061,2025-03-01,credit
57330,8845,75427,2025-01-21,credit
57331,8845,72061,2025-02-25,credit
57332,8845,19018,2025-06-17,credit
57333,8845,18445,2025-03-20,credit
57334,8845,42150,2025-05-11,credit
57335,8845,25879,2025-04-15,credit
57336,8845,75684,2025-03-22,credit
57337,8846,29161,2025-03-21,credit
57338,8846,5410,2025-02-21,credit
57339,8846,82306,2025-04-29,credit
57340,8846,21707,2025-02-14,credit
57341,8846,44380,2025-06-01,credit
57342,8847,39453,2025-03-22,credit
57343,8847,17197,2024-12-30,credit
57344,8847,13064,2025-03-19,credit
57345,8847,82856,2025-06-19,credit
57346,8847,88310,2025-03-14,credit
57347,8847,78956,2024-12-31,credit
57348,8847,61868,2025-03-09,credit
57349,8847,10374,2025-06-12,credit
57350,8847,15046,2025-02-02,credit
57351,8848,17348,2025-03-16,credit
57352,8848,56549,2025-01-03,credit
57353,8848,77007,2025-01-10,credit
57354,8848,77326,2025-02-11,credit
57355,8848,60424,2025-03-21,credit
57356,8848,54584,2025-02-28,credit
57357,8848,16890,2025-03-10,credit
57358,8848,15973,2025-01-27,credit
57359,8849,22832,2025-06-15,credit
57360,8849,89999,2025-02-21,credit
57361,8849,41037,2025-04-15,credit
57362,8849,60815,2025-01-27,credit
57363,8849,74059,2025-04-29,credit
57364,8850,7244,2025-06-22,credit
57365,8850,43627,2025-02-05,credit
57366,8850,8969,2025-03-22,credit
57367,8850,27180,2025-01-24,credit
57368,8850,88028,2025-05-25,credit
57369,8850,88803,2025-01-11,credit
57370,8850,22485,2025-04-23,credit
57371,8850,58642,2025-01-17,credit
57372,8851,62895,2025-02-13,credit
57373,8851,10449,2025-01-04,credit
57374,8851,27445,2025-02-19,credit
57375,8851,82165,2025-05-14,credit
57376,8851,34176,2025-05-21,credit
57377,8851,50841,2025-05-24,credit
57378,8851,54201,2025-02-05,credit
57379,8851,70369,2025-04-07,credit
57380,8851,59418,2025-06-14,credit
57381,8852,44494,2025-03-17,credit
57382,8852,26337,2025-01-07,credit
57383,8852,21267,2025-02-04,credit
57384,8853,88689,2025-06-10,credit
57385,8853,18085,2025-03-24,credit
57386,8853,36737,2025-06-10,credit
57387,8853,72308,2025-02-06,credit
57388,8853,27846,2025-01-24,credit
57389,8853,41611,2025-01-07,credit
57390,8853,43006,2025-05-21,credit
57391,8854,57510,2025-01-25,credit
57392,8854,49829,2025-04-05,credit
57393,8854,89642,2025-06-04,credit
57394,8854,9184,2025-04-11,credit
57395,8854,57301,2025-04-30,credit
57396,8854,36594,2025-02-17,credit
57397,8854,9695,2025-01-15,credit
57398,8855,83853,2025-01-16,credit
57399,8855,23885,2025-03-17,credit
57400,8855,37266,2025-06-18,credit
57401,8855,67740,2025-02-08,credit
57402,8855,17098,2025-05-25,credit
57403,8855,31646,2025-04-14,credit
57404,8855,33120,2024-12-23,credit
57405,8856,38996,2025-06-11,credit
57406,8856,85922,2025-05-17,credit
57407,8856,72700,2025-05-17,credit
57408,8856,31533,2025-01-31,credit
57409,8856,36693,2025-04-23,credit
57410,8856,15775,2025-01-05,credit
57411,8857,44204,2025-04-12,credit
57412,8857,65395,2025-04-18,credit
57413,8857,29619,2025-04-22,credit
57414,8857,38480,2025-05-31,credit
57415,8857,62354,2025-03-29,credit
57416,8858,77398,2025-01-02,credit
57417,8858,24613,2025-04-30,credit
57418,8858,30895,2025-05-22,credit
