payment_id,loan_id,due_date,paid_date,amount_paid
13096,5246,2025-03-28,2025-03-28,5690
13097,5247,2024-11-27,2024-12-07,5155
13098,5247,2024-11-24,2024-11-29,4014
13099,5248,2024-12-31,2025-01-05,3632
13100,5249,2024-04-09,2024-04-09,4580
13101,5249,2023-11-03,2023-11-08,9242
13102,5249,2024-07-27,2024-07-27,7868
13103,5249,2025-04-16,2025-04-26,5185
13104,5250,2024-08-12,2024-08-22,6436
13105,5251,2025-04-07,2025-04-07,7127
13106,5251,2025-05-06,2025-05-16,4066
13107,5251,2025-05-02,2025-05-02,9726
13108,5251,2025-04-20,2025-04-20,4640
13109,5252,2025-05-12,2025-05-12,7384
13110,5252,2025-05-05,2025-05-10,5373
13111,5253,2024-12-18,2024-12-28,8536
13112,5253,2024-01-14,2024-01-19,6091
13113,5254,2025-02-10,2025-02-20,7627
13114,5254,2025-03-05,2025-03-05,7863
13115,5255,2024-03-27,2024-04-06,5924
13116,5256,2025-01-04,2025-01-04,5189
13117,5256,2024-02-06,2024-02-06,6546
13118,5256,2024-05-27,2024-05-27,5757
13119,5257,2025-03-29,2025-04-08,8824
13120,5257,2024-07-21,2024-07-31,5479
13121,5257,2025-05-31,2025-05-31,8252
13122,5258,2023-10-22,2023-10-22,6029
13123,5258,2024-05-23,2024-05-23,4019
13124,5259,2025-01-11,2025-01-16,5699
13125,5259,2025-03-12,2025-03-12,2255
13126,5259,2025-05-31,2025-06-05,9296
13127,5260,2025-03-23,2025-03-23,9443
13128,5261,2024-01-29,2024-02-08,8120
13129,5261,2024-06-25,2024-07-05,3439
13130,5262,2025-05-16,2025-05-16,7009
13131,5263,2024-04-28,2024-05-08,4138
13132,5264,2025-03-11,2025-03-11,9832
13133,5265,2025-06-11,2025-06-16,8447
13134,5265,2025-05-11,2025-05-16,9273
13135,5266,2025-04-26,2025-05-01,3195
13136,5266,2025-04-03,2025-04-03,2434
13137,5266,2025-01-13,2025-01-18,9738
13138,5267,2025-04-03,2025-04-13,5828
13139,5268,2025-03-05,2025-03-10,6701
13140,5268,2025-01-23,2025-01-28,3966
13141,5269,2025-03-25,2025-03-25,6254
13142,5269,2025-01-21,2025-01-26,5101
13143,5270,2025-02-25,2025-03-07,7669
13144,5270,2024-11-26,2024-12-06,6972
13145,5271,2025-06-10,2025-06-10,4948
13146,5272,2024-04-02,2024-04-07,2382
13147,5272,2024-07-18,2024-07-18,9842
13148,5272,2025-01-10,2025-01-10,2455
13149,5272,2024-11-27,2024-12-02,3497
13150,5273,2025-05-15,2025-05-20,2079
13151,5274,2024-12-09,2024-12-09,4163
13152,5274,2025-02-17,2025-02-27,5137
13153,5274,2024-11-17,2024-11-17,5342
13154,5275,2025-03-13,2025-03-13,6005
13155,5276,2025-03-31,2025-04-05,8603
13156,5276,2025-03-29,2025-03-29,9137
13157,5277,2025-05-05,2025-05-10,8213
13158,5278,2025-03-05,2025-03-10,6298
13159,5278,2024-11-13,2024-11-13,6386
13160,5278,2025-05-05,2025-05-05,3685
13161,5279,2025-05-01,2025-05-01,7988
13162,5279,2025-05-27,2025-06-06,7250
13163,5280,2024-05-02,2024-05-02,4783
13164,5281,2024-12-31,2024-12-31,4146
13165,5281,2025-04-01,2025-04-06,6526
13166,5281,2025-03-04,2025-03-04,4191
13167,5282,2025-05-29,2025-05-29,2422
13168,5283,2025-05-29,2025-05-29,2737
13169,5283,2024-07-19,2024-07-24,3312
13170,5283,2024-12-20,2024-12-20,9068
13171,5284,2025-03-06,2025-03-06,3885
13172,5285,2025-05-05,2025-05-10,2880
13173,5285,2024-12-15,2024-12-25,8952
13174,5286,2024-08-03,2024-08-13,4072
13175,5286,2024-08-17,2024-08-22,9516
13176,5287,2025-02-07,2025-02-07,2005
13177,5287,2024-05-13,2024-05-13,2218
13178,5287,2024-11-13,2024-11-13,9866
13179,5287,2024-08-14,2024-08-14,3931
13180,5288,2024-07-28,2024-07-28,5002
13181,5289,2024-09-19,2024-09-29,9501
13182,5289,2024-09-25,2024-09-25,5739
13183,5289,2025-04-28,2025-05-03,8500
13184,5289,2024-09-29,2024-10-09,8630
13185,5290,2024-09-29,2024-10-09,4439
13186,5290,2025-06-18,2025-06-28,5721
13187,5290,2024-11-04,2024-11-09,5665
13188,5290,2025-02-10,2025-02-10,4813
13189,5291,2024-04-04,2024-04-09,6768
13190,5291,2025-04-22,2025-04-27,2677
13191,5291,2025-01-09,2025-01-14,3166
13192,5292,2025-01-29,2025-02-03,4626
13193,5292,2025-02-17,2025-02-17,5026
13194,5292,2024-10-30,2024-10-30,6231
13195,5292,2024-11-05,2024-11-05,5433
13196,5293,2024-09-15,2024-09-15,3743
13197,5294,2025-05-17,2025-05-27,2673
13198,5294,2025-06-09,2025-06-14,9687
13199,5295,2024-09-30,2024-09-30,6783
13200,5295,2025-03-28,2025-03-28,2476
13201,5295,2024-07-04,2024-07-04,4221
13202,5296,2025-03-10,2025-03-15,7499
13203,5297,2024-12-11,2024-12-11,6163
13204,5297,2024-10-16,2024-10-21,3170
13205,5298,2025-02-15,2025-02-20,9922
13206,5299,2025-01-21,2025-01-31,8535
13207,5299,2025-01-29,2025-01-29,8868
13208,5299,2025-05-27,2025-06-01,6828
13209,5299,2025-06-06,2025-06-06,5113
13210,5300,2025-04-27,2025-04-27,8322
13211,5300,2024-07-11,2024-07-11,2364
13212,5300,2024-11-21,2024-11-21,7770
13213,5301,2025-06-11,2025-06-11,5090
13214,5301,2024-11-25,2024-11-25,9136
13215,5302,2025-06-21,2025-07-01,6082
13216,5302,2025-04-15,2025-04-20,7713
13217,5302,2025-04-07,2025-04-17,6015
13218,5302,2025-06-14,2025-06-14,3191
13219,5303,2025-05-12,2025-05-22,5952
13220,5303,2025-06-15,2025-06-15,7390
13221,5303,2025-05-30,2025-06-04,2717
13222,5304,2023-12-31,2024-01-05,5515
13223,5304,2025-04-08,2025-04-08,8145
13224,5304,2024-10-27,2024-10-27,5636
13225,5304,2024-01-28,2024-02-02,5424
13226,5305,2025-06-12,2025-06-12,4695
13227,5305,2025-01-25,2025-01-25,6376
13228,5305,2025-04-19,2025-04-19,2731
13229,5306,2025-06-07,2025-06-07,5522
13230,5306,2025-02-18,2025-02-18,7514
13231,5306,2025-06-10,2025-06-15,3900
13232,5307,2025-04-11,2025-04-11,2536
13233,5308,2024-02-28,2024-02-28,3944
13234,5309,2024-10-06,2024-10-11,3838
13235,5309,2024-05-26,2024-05-26,7658
13236,5309,2023-12-26,2024-01-05,7233
13237,5310,2025-04-13,2025-04-13,2040
13238,5310,2024-05-05,2024-05-10,2695
13239,5310,2024-07-31,2024-07-31,6198
13240,5311,2024-08-22,2024-08-27,5294
13241,5311,2024-07-28,2024-07-28,6507
13242,5311,2025-01-27,2025-02-01,8732
13243,5311,2024-08-23,2024-08-23,8917
13244,5312,2025-04-23,2025-04-28,5744
13245,5313,2025-04-28,2025-04-28,6563
13246,5314,2025-05-04,2025-05-14,7235
13247,5315,2024-09-18,2024-09-28,3474
13248,5316,2024-11-05,2024-11-10,7971
13249,5316,2025-03-10,2025-03-15,2105
13250,5317,2024-04-30,2024-04-30,5740
13251,5317,2025-06-16,2025-06-21,8375
13252,5317,2024-04-19,2024-04-19,2258
13253,5317,2025-05-30,2025-06-09,9613
13254,5318,2024-08-21,2024-08-21,5037
13255,5318,2025-06-08,2025-06-08,3397
13256,5318,2024-08-13,2024-08-13,6509
13257,5319,2024-01-07,2024-01-07,9690
13258,5319,2024-08-27,2024-09-06,4480
13259,5320,2024-10-05,2024-10-10,5966
13260,5320,2024-10-22,2024-11-01,6579
13261,5320,2024-11-05,2024-11-05,6977
13262,5320,2024-11-13,2024-11-18,3929
13263,5321,2024-12-04,2024-12-04,8213
13264,5321,2024-04-27,2024-04-27,6275
13265,5321,2025-02-05,2025-02-05,4799
13266,5321,2024-04-21,2024-04-21,7020
13267,5322,2024-06-03,2024-06-03,3528
13268,5323,2025-06-06,2025-06-11,6078
13269,5323,2024-12-02,2024-12-07,4261
13270,5324,2025-06-15,2025-06-25,9882
13271,5325,2024-06-07,2024-06-12,7974
13272,5325,2024-05-08,2024-05-13,4340
13273,5325,2025-03-02,2025-03-07,7053
13274,5326,2025-03-08,2025-03-08,7985
13275,5326,2024-11-21,2024-11-21,6276
13276,5326,2024-07-04,2024-07-14,6780
13277,5326,2024-12-13,2024-12-18,9788
13278,5327,2025-05-27,2025-05-27,3032
13279,5328,2025-06-11,2025-06-11,2898
13280,5328,2024-11-25,2024-11-25,8525
13281,5328,2024-11-08,2024-11-13,6750
13282,5329,2025-04-04,2025-04-09,6708
13283,5330,2024-09-18,2024-09-18,3436
13284,5330,2024-12-26,2024-12-26,8508
13285,5330,2024-03-29,2024-04-03,9380
13286,5331,2025-04-21,2025-04-26,4107
13287,5332,2024-10-13,2024-10-13,7749
13288,5332,2024-12-28,2025-01-02,4304
13289,5333,2024-12-16,2024-12-16,4912
13290,5333,2024-06-29,2024-07-04,2093
13291,5333,2025-04-11,2025-04-21,7452
13292,5333,2024-11-20,2024-11-20,9560
13293,5334,2024-09-29,2024-10-09,3981
13294,5334,2025-03-13,2025-03-23,5663
13295,5334,2024-12-29,2024-12-29,6250
13296,5335,2024-10-06,2024-10-06,5155
13297,5336,2025-03-02,2025-03-12,4258
13298,5337,2024-06-21,2024-06-26,6129
13299,5338,2024-08-20,2024-08-30,2737
13300,5338,2024-07-02,2024-07-07,4917
13301,5338,2023-11-17,2023-11-17,9598
13302,5338,2023-11-05,2023-11-10,8362
13303,5339,2025-02-01,2025-02-01,5243
13304,5339,2025-06-02,2025-06-02,2947
13305,5339,2025-06-12,2025-06-12,4856
13306,5340,2025-04-20,2025-04-30,6669
13307,5341,2025-03-25,2025-04-04,6117
13308,5341,2024-02-03,2024-02-03,2724
13309,5341,2025-01-03,2025-01-13,7962
13310,5341,2024-02-09,2024-02-09,7556
13311,5342,2024-11-18,2024-11-23,4315
13312,5342,2024-05-08,2024-05-13,8947
13313,5342,2025-06-16,2025-06-16,4180
13314,5343,2024-12-23,2024-12-23,5748
13315,5343,2024-09-20,2024-09-20,7988
13316,5343,2025-03-07,2025-03-07,7845
13317,5343,2024-12-08,2024-12-08,3261
13318,5344,2024-08-06,2024-08-11,5991
13319,5344,2024-08-31,2024-09-05,7427
13320,5345,2025-04-13,2025-04-18,9926
13321,5345,2025-03-05,2025-03-05,6438
13322,5345,2025-01-31,2025-02-10,2286
13323,5346,2025-02-14,2025-02-24,3777
13324,5346,2024-06-30,2024-06-30,6902
13325,5346,2024-07-29,2024-08-08,6187
13326,5347,2025-04-24,2025-04-24,3584
13327,5347,2025-04-30,2025-04-30,9137
13328,5347,2025-04-25,2025-04-30,4581
13329,5348,2025-05-08,2025-05-18,4358
13330,5348,2025-01-21,2025-01-26,5899
13331,5349,2025-05-25,2025-06-04,5171
13332,5350,2024-03-20,2024-03-30,4841
13333,5350,2024-08-07,2024-08-07,2283
13334,5351,2023-11-07,2023-11-07,6032
13335,5351,2024-09-02,2024-09-02,5631
13336,5352,2024-11-22,2024-11-22,5599
13337,5352,2025-05-30,2025-06-09,4933
13338,5352,2025-03-16,2025-03-21,7827
13339,5353,2024-07-17,2024-07-22,9928
13340,5353,2024-10-24,2024-10-29,3608
13341,5353,2024-05-21,2024-05-21,4598
13342,5353,2024-08-27,2024-09-06,2204
13343,5354,2025-03-06,2025-03-11,2980
13344,5354,2025-06-14,2025-06-19,2146
13345,5355,2025-04-07,2025-04-07,7181
13346,5356,2024-09-09,2024-09-09,7789
13347,5356,2025-04-20,2025-04-20,6670
13348,5357,2025-05-20,2025-05-30,2411
13349,5357,2025-05-22,2025-05-22,6021
13350,5357,2025-06-19,2025-06-19,4119
13351,5358,2024-03-25,2024-03-30,9901
13352,5358,2025-01-27,2025-01-27,3062
13353,5358,2024-04-22,2024-04-27,2093
13354,5358,2025-02-13,2025-02-13,5218
13355,5359,2025-03-29,2025-04-08,6081
13356,5359,2025-02-09,2025-02-14,8216
13357,5360,2025-05-19,2025-05-29,2945
13358,5360,2025-03-29,2025-03-29,6954
13359,5360,2025-03-30,2025-03-30,9045
13360,5360,2025-03-09,2025-03-19,7846
13361,5361,2025-06-06,2025-06-11,5690
13362,5361,2025-03-28,2025-03-28,4014
13363,5361,2024-11-21,2024-11-26,3440
13364,5361,2025-06-19,2025-06-19,9424
13365,5362,2025-05-11,2025-05-11,4794
13366,5362,2025-03-31,2025-04-05,6758
13367,5362,2024-11-25,2024-11-25,9842
13368,5362,2025-06-19,2025-06-19,9143
13369,5363,2025-01-25,2025-01-25,8321
13370,5364,2025-05-31,2025-05-31,7352
13371,5364,2025-05-13,2025-05-13,5065
13372,5365,2024-12-09,2024-12-14,3938
13373,5365,2025-05-23,2025-05-23,2792
13374,5366,2024-05-06,2024-05-11,9008
13375,5366,2025-05-28,2025-06-07,2094
13376,5366,2024-11-02,2024-11-07,6672
13377,5366,2024-10-14,2024-10-24,4986
13378,5367,2024-07-04,2024-07-04,9271
13379,5367,2025-02-09,2025-02-09,3283
13380,5367,2025-02-28,2025-03-05,4847
13381,5368,2025-01-26,2025-01-26,4723
13382,5368,2025-05-15,2025-05-15,2595
13383,5368,2024-12-22,2024-12-22,9433
13384,5368,2025-04-25,2025-04-30,6015
13385,5369,2025-04-20,2025-04-25,2198
13386,5370,2025-01-05,2025-01-15,3443
13387,5370,2024-07-13,2024-07-23,2942
13388,5370,2025-03-24,2025-03-29,9659
13389,5371,2024-11-19,2024-11-19,9788
13390,5371,2025-05-02,2025-05-07,9886
13391,5371,2025-03-19,2025-03-29,2818
13392,5371,2024-06-12,2024-06-12,5755
13393,5372,2024-08-18,2024-08-23,3569
13394,5372,2024-03-01,2024-03-01,4030
13395,5373,2023-10-02,2023-10-02,9411
13396,5373,2023-10-01,2023-10-11,3602
13397,5373,2023-11-05,2023-11-05,3260
13398,5374,2025-03-05,2025-03-05,5085
13399,5375,2025-04-17,2025-04-27,3660
13400,5375,2025-04-21,2025-04-26,8930
13401,5375,2025-05-06,2025-05-16,6090
13402,5375,2025-06-02,2025-06-07,2061
13403,5376,2024-11-19,2024-11-19,5751
13404,5377,2025-04-26,2025-04-26,8198
13405,5377,2025-03-15,2025-03-25,6489
13406,5378,2024-08-20,2024-08-25,9179
13407,5378,2025-03-19,2025-03-29,9335
13408,5378,2024-09-26,2024-09-26,4084
13409,5379,2024-11-10,2024-11-10,9654
13410,5379,2025-05-17,2025-05-22,3648
13411,5379,2024-10-25,2024-10-25,4555
13412,5379,2024-11-11,2024-11-11,9631
13413,5380,2025-05-15,2025-05-15,7495
13414,5380,2025-06-18,2025-06-18,7708
13415,5380,2025-01-15,2025-01-15,7039
13416,5380,2025-04-29,2025-05-04,8007
13417,5381,2025-06-08,2025-06-08,8016
13418,5381,2025-06-06,2025-06-06,5725
13419,5381,2025-06-07,2025-06-12,3417
13420,5382,2024-04-26,2024-04-26,3233
13421,5382,2025-06-05,2025-06-15,5161
13422,5382,2024-11-06,2024-11-06,8206
13423,5382,2025-05-24,2025-06-03,2726
13424,5383,2025-03-28,2025-03-28,6331
13425,5384,2024-06-27,2024-06-27,3283
13426,5384,2025-02-25,2025-03-07,7971
13427,5384,2024-10-18,2024-10-23,2579
13428,5385,2024-02-07,2024-02-17,6498
13429,5385,2024-05-31,2024-06-10,8674
13430,5385,2024-09-08,2024-09-13,8371
13431,5385,2024-06-27,2024-07-02,5960
13432,5386,2024-04-27,2024-04-27,8366
13433,5386,2023-12-29,2024-01-03,2842
13434,5386,2025-06-19,2025-06-29,4795
13435,5386,2023-09-14,2023-09-24,3256
13436,5387,2025-03-21,2025-03-21,5284
13437,5387,2024-02-21,2024-03-02,2100
13438,5388,2025-02-07,2025-02-17,9250
13439,5389,2025-04-28,2025-05-08,4402
13440,5389,2024-12-17,2024-12-27,8400
13441,5390,2025-01-02,2025-01-02,4813
13442,5390,2025-04-13,2025-04-13,8097
13443,5390,2025-03-16,2025-03-21,9604
13444,5390,2025-02-15,2025-02-20,2773
13445,5391,2024-10-17,2024-10-17,5644
13446,5392,2024-03-13,2024-03-13,4538
13447,5393,2025-05-05,2025-05-05,2018
13448,5394,2024-08-04,2024-08-04,5763
13449,5394,2024-11-14,2024-11-14,9785
13450,5395,2025-05-14,2025-05-14,9339
13451,5395,2025-05-19,2025-05-19,3676
13452,5396,2024-07-06,2024-07-06,2627
13453,5396,2024-02-28,2024-02-28,2452
13454,5397,2024-06-30,2024-06-30,5710
13455,5397,2024-07-31,2024-08-05,7658
13456,5398,2024-03-07,2024-03-17,5391
13457,5398,2024-04-09,2024-04-19,3630
13458,5398,2025-03-18,2025-03-28,4635
13459,5399,2024-07-14,2024-07-14,9734
13460,5400,2025-05-07,2025-05-12,6075
13461,5400,2024-04-17,2024-04-27,6283
13462,5400,2023-12-09,2023-12-09,4682
13463,5400,2024-07-03,2024-07-03,4588
13464,5401,2025-04-25,2025-04-25,9213
13465,5401,2024-10-29,2024-10-29,3762
13466,5402,2025-01-14,2025-01-14,9745
13467,5402,2025-03-14,2025-03-24,2643
13468,5402,2025-05-30,2025-06-09,5877
13469,5402,2025-02-25,2025-03-02,7056
13470,5403,2025-04-13,2025-04-13,5391
13471,5404,2024-07-07,2024-07-07,4958
13472,5405,2023-09-09,2023-09-09,7325
13473,5406,2025-05-09,2025-05-14,2763
13474,5406,2025-05-06,2025-05-06,7766
13475,5406,2025-03-24,2025-03-24,9271
13476,5406,2025-06-06,2025-06-06,7333
13477,5407,2024-12-28,2024-12-28,9330
13478,5407,2025-01-14,2025-01-14,9859
13479,5408,2025-06-15,2025-06-15,4800
13480,5408,2025-04-19,2025-04-19,4063
13481,5408,2025-02-26,2025-03-03,9996
13482,5408,2025-06-15,2025-06-15,6278
13483,5409,2024-12-25,2024-12-25,9531
13484,5410,2024-09-30,2024-10-05,2328
13485,5410,2025-05-30,2025-06-04,2390
13486,5410,2025-03-04,2025-03-09,3505
13487,5410,2025-05-05,2025-05-10,6259
13488,5411,2024-12-07,2024-12-07,4754
13489,5412,2023-12-13,2023-12-23,2951
13490,5412,2023-11-02,2023-11-02,4837
13491,5412,2024-12-27,2025-01-01,3117
13492,5413,2024-10-16,2024-10-16,6571
13493,5413,2025-03-18,2025-03-18,7214
13494,5414,2024-08-22,2024-08-27,2272
13495,5414,2023-12-13,2023-12-23,8339
13496,5414,2025-04-24,2025-05-04,8090
13497,5414,2024-11-28,2024-11-28,9006
13498,5415,2024-11-12,2024-11-12,5874
13499,5415,2024-12-05,2024-12-05,8947
13500,5416,2025-01-27,2025-02-06,6936
13501,5416,2025-04-02,2025-04-12,7578
13502,5416,2024-11-13,2024-11-13,3468
13503,5417,2024-08-10,2024-08-20,3931
13504,5417,2024-09-24,2024-09-24,3205
13505,5417,2024-02-12,2024-02-22,5894
13506,5418,2025-06-12,2025-06-12,8918
13507,5418,2025-06-08,2025-06-08,6841
13508,5419,2025-03-09,2025-03-14,6496
13509,5420,2024-06-19,2024-06-19,7479
13510,5420,2023-09-25,2023-09-30,3319
13511,5421,2025-01-15,2025-01-25,5636
13512,5421,2024-10-04,2024-10-09,9241
13513,5421,2025-02-08,2025-02-18,9692
13514,5421,2024-12-15,2024-12-25,6097
13515,5422,2025-04-18,2025-04-18,7643
13516,5422,2024-10-15,2024-10-25,8284
13517,5422,2024-05-16,2024-05-21,8913
13518,5422,2024-10-19,2024-10-24,8459
13519,5423,2025-05-22,2025-06-01,2529
13520,5424,2025-03-29,2025-03-29,7684
13521,5425,2025-06-04,2025-06-04,7342
13522,5425,2025-06-08,2025-06-08,8269
13523,5426,2024-04-05,2024-04-15,9410
13524,5426,2024-11-14,2024-11-14,6415
13525,5427,2024-03-21,2024-03-31,4461
13526,5428,2025-04-10,2025-04-10,4968
13527,5428,2024-10-06,2024-10-06,6384
13528,5428,2025-01-21,2025-01-31,8401
13529,5428,2025-02-19,2025-03-01,9712
13530,5429,2025-05-16,2025-05-21,8309
13531,5430,2024-11-09,2024-11-09,3237
13532,5430,2025-02-08,2025-02-18,2519
13533,5431,2025-03-19,2025-03-19,5937
13534,5431,2024-02-13,2024-02-23,7995
13535,5431,2024-05-26,2024-06-05,8899
13536,5432,2025-01-14,2025-01-19,7526
13537,5432,2025-03-30,2025-04-04,9323
13538,5432,2025-04-25,2025-04-25,3934
13539,5433,2024-02-03,2024-02-13,3110
13540,5434,2024-07-19,2024-07-19,7514
13541,5434,2024-07-12,2024-07-22,7793
13542,5434,2025-02-14,2025-02-24,9381
13543,5434,2025-02-10,2025-02-10,4922
13544,5435,2025-03-31,2025-04-10,2913
13545,5435,2024-04-26,2024-04-26,9099
13546,5435,2025-06-18,2025-06-23,8308
13547,5436,2025-06-13,2025-06-23,3601
13548,5436,2024-08-03,2024-08-08,7631
13549,5436,2025-06-21,2025-07-01,9137
13550,5437,2025-04-13,2025-04-13,5499
13551,5437,2025-06-16,2025-06-21,7420
13552,5437,2025-03-27,2025-04-06,8878
13553,5438,2025-03-11,2025-03-11,8826
13554,5439,2024-11-05,2024-11-05,2530
13555,5440,2024-07-23,2024-07-23,8143
13556,5440,2025-06-08,2025-06-13,4086
13557,5440,2024-12-02,2024-12-07,2701
13558,5440,2024-11-26,2024-12-01,8984
13559,5441,2025-06-10,2025-06-10,7042
13560,5442,2025-04-26,2025-05-01,8948
13561,5442,2025-05-06,2025-05-06,8225
13562,5442,2024-04-28,2024-04-28,2131
13563,5442,2025-06-09,2025-06-09,2923
13564,5443,2025-03-03,2025-03-08,7119
13565,5444,2024-12-06,2024-12-16,7733
13566,5444,2025-06-13,2025-06-23,2212
13567,5445,2025-04-15,2025-04-15,9152
13568,5445,2025-06-18,2025-06-18,9746
13569,5446,2023-12-20,2023-12-20,6336
13570,5446,2024-01-22,2024-01-22,4571
13571,5447,2025-04-01,2025-04-11,5858
13572,5447,2025-06-08,2025-06-18,6805
13573,5448,2025-05-02,2025-05-02,9256
13574,5448,2025-03-30,2025-03-30,4759
13575,5448,2025-06-16,2025-06-21,4489
13576,5448,2025-04-18,2025-04-18,2026
13577,5449,2024-08-01,2024-08-01,4975
13578,5449,2024-10-29,2024-10-29,6178
13579,5449,2024-10-21,2024-10-26,6208
13580,5449,2024-04-21,2024-04-21,4394
13581,5450,2025-02-20,2025-02-20,2254
13582,5451,2025-03-21,2025-03-26,3015
13583,5451,2025-05-13,2025-05-23,6148
13584,5452,2025-03-27,2025-04-01,2920
13585,5452,2024-09-05,2024-09-10,5927
13586,5453,2024-04-14,2024-04-14,3986
13587,5453,2023-10-31,2023-10-31,9497
13588,5454,2025-05-28,2025-05-28,3581
13589,5454,2025-05-02,2025-05-02,8758
13590,5454,2025-06-03,2025-06-03,4053
13591,5455,2024-07-03,2024-07-08,5705
13592,5455,2025-06-12,2025-06-12,5300
13593,5456,2025-05-19,2025-05-19,5698
13594,5456,2025-05-05,2025-05-15,4666
13595,5457,2025-05-19,2025-05-29,2027
13596,5458,2025-06-03,2025-06-03,9210
13597,5458,2025-06-02,2025-06-02,5708
13598,5458,2025-03-30,2025-03-30,4689
13599,5458,2025-05-04,2025-05-04,5434
13600,5459,2024-07-20,2024-07-25,6349
13601,5459,2024-11-30,2024-12-05,5255
13602,5460,2024-05-04,2024-05-09,7348
13603,5460,2024-10-04,2024-10-04,4244
13604,5461,2025-04-15,2025-04-15,6879
13605,5462,2025-01-14,2025-01-19,2025
13606,5462,2025-04-26,2025-04-26,2329
13607,5463,2024-07-19,2024-07-19,2920
13608,5463,2024-05-18,2024-05-18,7064
13609,5463,2024-06-23,2024-06-23,7111
13610,5464,2024-03-22,2024-03-22,4398
13611,5465,2024-06-01,2024-06-11,9831
13612,5465,2025-04-27,2025-04-27,5977
13613,5465,2025-05-10,2025-05-10,7149
13614,5466,2024-06-02,2024-06-02,2388
13615,5466,2023-09-19,2023-09-29,8373
13616,5466,2024-03-18,2024-03-18,4730
13617,5466,2025-03-19,2025-03-24,7428
13618,5467,2024-06-18,2024-06-18,4098
13619,5467,2024-12-20,2024-12-20,9318
13620,5468,2025-03-16,2025-03-16,2776
13621,5469,2025-04-19,2025-04-19,3387
13622,5469,2025-06-21,2025-06-26,4905
13623,5469,2025-02-05,2025-02-15,4401
13624,5469,2025-06-15,2025-06-15,6234
13625,5470,2024-07-27,2024-08-01,4558
13626,5471,2024-12-21,2024-12-31,6582
13627,5471,2023-10-15,2023-10-20,4889
13628,5471,2024-10-31,2024-11-10,7650
13629,5471,2024-07-14,2024-07-19,4315
13630,5472,2024-03-27,2024-04-06,3131
13631,5472,2024-12-01,2024-12-06,8065
13632,5472,2025-06-15,2025-06-15,9517
13633,5472,2025-04-07,2025-04-07,8496
13634,5473,2025-03-04,2025-03-04,3207
13635,5473,2023-08-26,2023-09-05,7650
13636,5474,2024-10-04,2024-10-04,6733
13637,5474,2024-10-03,2024-10-03,6172
13638,5474,2024-07-13,2024-07-18,5381
13639,5474,2025-02-06,2025-02-06,9446
13640,5475,2025-04-11,2025-04-21,8790
13641,5475,2025-04-23,2025-04-23,6406
13642,5475,2025-02-22,2025-03-04,9036
13643,5475,2025-03-09,2025-03-09,8487
13644,5476,2025-01-23,2025-02-02,7914
13645,5476,2025-01-08,2025-01-13,7285
13646,5476,2024-06-10,2024-06-10,8290
13647,5477,2024-05-23,2024-05-23,4519
13648,5477,2025-01-14,2025-01-14,6042
13649,5477,2024-06-01,2024-06-01,4459
13650,5477,2024-10-18,2024-10-28,8442
13651,5478,2025-01-30,2025-02-04,2908
13652,5478,2025-03-10,2025-03-10,3398
13653,5478,2025-05-31,2025-05-31,7919
13654,5479,2024-09-19,2024-09-19,3716
13655,5479,2024-12-14,2024-12-14,3572
13656,5479,2024-09-10,2024-09-15,7989
13657,5479,2025-01-01,2025-01-01,9610
13658,5480,2025-03-07,2025-03-17,4490
13659,5480,2024-12-16,2024-12-16,4271
13660,5481,2024-09-13,2024-09-18,7336
13661,5481,2024-09-29,2024-10-09,6278
13662,5481,2025-03-13,2025-03-13,9518
13663,5482,2024-05-11,2024-05-11,7641
13664,5482,2024-04-30,2024-05-10,4375
13665,5482,2024-02-08,2024-02-08,4240
13666,5482,2024-02-23,2024-02-28,2125
13667,5483,2024-08-17,2024-08-22,6178
13668,5483,2025-02-06,2025-02-11,2954
13669,5483,2025-04-04,2025-04-09,9278
13670,5483,2024-10-05,2024-10-05,6019
13671,5484,2025-05-09,2025-05-14,7426
13672,5485,2025-05-01,2025-05-01,5122
13673,5485,2025-05-24,2025-05-24,7369
13674,5485,2024-12-19,2024-12-19,8679
13675,5485,2025-04-03,2025-04-08,7050
13676,5486,2024-05-23,2024-06-02,3868
13677,5486,2025-02-13,2025-02-18,7765
13678,5486,2023-10-14,2023-10-14,8105
13679,5487,2024-06-18,2024-06-23,2132
13680,5487,2025-03-24,2025-04-03,5121
13681,5487,2024-07-21,2024-07-21,9235
13682,5487,2025-06-16,2025-06-26,8343
13683,5488,2024-07-20,2024-07-25,8771
13684,5488,2024-03-28,2024-03-28,4607
13685,5488,2023-12-17,2023-12-17,4467
13686,5489,2025-04-26,2025-05-06,4060
13687,5489,2025-05-06,2025-05-06,5446
13688,5490,2025-06-13,2025-06-23,7453
13689,5490,2025-06-06,2025-06-16,5217
13690,5490,2025-04-24,2025-04-24,8670
13691,5490,2025-06-19,2025-06-24,9484
13692,5491,2025-06-02,2025-06-02,5665
13693,5491,2025-04-07,2025-04-07,6267
13694,5492,2025-06-20,2025-06-20,7299
13695,5492,2025-03-10,2025-03-20,9201
13696,5492,2025-05-06,2025-05-06,6591
13697,5492,2025-05-12,2025-05-22,2184
13698,5493,2024-07-15,2024-07-15,9843
13699,5493,2024-08-14,2024-08-14,8788
13700,5494,2024-11-28,2024-11-28,6621
13701,5494,2024-09-16,2024-09-16,8805
13702,5494,2024-09-18,2024-09-18,8897
